x,y,z
0.13030501242723108,-8.937577873950533E-5,0.03762644704381603
0.131017503356839,9.178483710939432E-6,0.04061153669800651
0.13175902207933893,-1.4596883101564481E-5,0.04309024505115219
0.13261074535526793,-8.529836143057955E-6,0.0456384903821914
0.13351762747968518,-5.848258943499436E-5,0.04822167032215118
0.1324018566846458,-5.670950945413647E-5,0.05104465036285026
0.1334009321617104,-7.421587380196578E-5,0.053504603891375034
0.1340759795754095,-1.0095493109051267E-4,0.05613645751283502
0.13475262495586607,-2.3362699331051524E-5,0.05876241118736728
0.1354962433332838,-3.7305086979185943E-6,0.06139567665164637
0.13624265522166185,8.798760053296673E-6,0.06405693654012985
0.13699579247013072,1.2915611710506041E-5,0.06670938579758556
0.13770630339009565,1.4109391601896477E-5,0.06935237769832829
0.1381116297225594,1.7598521317580464E-6,0.07199456654311179
0.13664501937491472,1.610706202988997E-5,0.07470344770455145
0.13474553255276944,2.1454318090158246E-5,0.07732495661028213
0.13347928014021815,1.373957106052074E-5,0.07977417932219219
0.1325132282902593,2.7109072160720732E-5,0.08204846777073663
0.13069297634155175,2.8640731723975543E-5,0.08421546361503027
0.12756382471810165,1.9080953754027104E-5,0.08644158993500206
0.12425692361788945,-1.0254982658786009E-5,0.08832964360872152
0.12228788933945456,-4.122175860670002E-6,0.09081367570001986
0.12436013487526343,1.2861723411361014E-5,0.09722346555677532
0.12050673556094706,4.4111327278377445E-5,0.09537244588289599
0.11836406779291944,9.827111652101439E-5,0.09566879099797704
0.11894347400374419,8.953703517200874E-5,0.09909686988355768
0.11936650483842462,8.159657300729417E-5,0.10237819832783299
0.11955173886240608,6.808990705129095E-5,0.10519697273854418
0.1192814221385551,5.221403461653698E-5,0.10761340748744866
0.11813424556983633,3.79305592421629E-5,0.10951196736082562
0.11593752713670945,2.7355497222779346E-5,0.11051922114468565
0.11281312233670433,-2.2912525056898852E-5,0.11046216139251504
0.11121709548474995,-1.2239998808926181E-5,0.11221743718994025
0.10931910377257725,6.481893180250973E-6,0.11388442451765214
0.1070573014347846,1.9701445000161225E-5,0.11496739347379635
0.10473739886777464,3.3933609072786335E-5,0.11581210894258322
0.10256983510069288,4.6559796456604444E-5,0.11659602740365947
0.10041774330872202,5.9614091141910034E-5,0.11741064617611019
0.09826276641036762,7.402502992463517E-5,0.1180948325295353
0.09570641211426507,8.30575183916759E-5,0.11840652751769712
0.09322151814138058,1.2552711800086803E-4,0.11874525173597095
0.09072382701895293,1.528123061600475E-4,0.1189592868569358
0.0882811664492417,1.6450367815912844E-4,0.11912617338370043
0.08590557865114416,1.804458269113115E-4,0.11928540361695121
0.08369214925800036,2.0646117715797526E-4,0.1195054693079684
0.08121990342764046,1.965066301074963E-4,0.11909556437599617
0.07833379672466412,-9.138838710589983E-5,0.11778592358681719
0.07580849890828106,-1.0114675876207632E-4,0.11681627571785716
0.0735543312066585,-1.3037125195814557E-4,0.11601065541919389
0.07150836241124715,-2.0834783958577477E-4,0.11533852520567038
0.06972315203666687,-2.5101894364202855E-4,0.1148812511460981
0.06819926283292323,-2.7968875170560667E-4,0.11457293845274971
0.06644231665411823,2.0127499445242396E-4,0.1132826976892265
0.0649083516424153,1.6125672970004174E-4,0.1119926939706588
0.06286904272789846,4.180352542285862E-6,0.11022768927368344
0.059396995393419166,-5.839990335614138E-5,0.10761163852232096
0.05454118582295958,-1.336468135532173E-5,0.1034858898265545
0.05124626055791289,-3.1282684031413563E-6,0.10028794951280978
0.047602452627610745,1.2794551686807836E-5,0.10002005191181423
0.043626030623076295,3.717153285303829E-5,0.09989949339048608
0.04109298293200782,5.1901249064199356E-5,0.09983498812585646
