x,y,z
0.13402480194311225,-7.033815478292974E-6,0.035714044079395796
0.13509214547958961,8.718340326787734E-5,0.03819119517005247
0.13592423540427026,-1.4809268161093239E-5,0.0408234846666401
0.13678263137019084,-1.1409173639006438E-5,0.043425087109454724
0.13761863828597343,-2.2942449751197986E-6,0.04601872182061326
0.13851890152025484,1.3888424245803188E-5,0.048307895058415415
0.13930879029903345,1.285993548852154E-5,0.05101305028638192
0.14007743292651878,1.107253677271754E-5,0.05362526310185487
0.14079469260788388,9.136119340463027E-6,0.056234495474520224
0.14144749900936002,7.163915891938989E-6,0.058895570475861234
0.14192549052240888,5.501688618791026E-6,0.06164777613435943
0.14220521804328237,3.998918239651801E-6,0.06448237573799716
0.14225475937248333,2.729307776458435E-6,0.06737925261585005
0.14204169735824465,1.8177681177449272E-6,0.07025997553282788
0.14153237605004076,1.1475608867489106E-6,0.07266179285566349
0.1407575049095807,3.0896056892543435E-7,0.07494642996002018
0.1396029204321203,-9.451722638191209E-8,0.07737186829889933
0.1380792020949529,-1.1418158703631351E-7,0.07977886997863032
0.1362406438490548,1.174336980941285E-6,0.08175844879591485
0.13438243350776122,3.5716590875230166E-6,0.08331661634928741
0.13258531851114938,5.246019459466078E-6,0.08485903615789675
0.13084171452855964,8.121579495493503E-6,0.08678847257802069
0.12894248140129852,4.211328225015648E-6,0.08963655544993787
0.1281369030858408,6.98575494529388E-6,0.0914300521237554
0.1271869465873954,9.200419819006683E-6,0.0936024600324999
0.12601800452870104,9.42156796575203E-6,0.09630854391789395
0.1248427311520874,1.0514964711025214E-5,0.09899400578254318
0.12351629795951737,1.0559110531146707E-5,0.10149843510790725
0.12194943620217165,9.431282997006546E-6,0.10377673476712694
0.12012929108585373,8.348371994815223E-6,0.10584893097247058
0.11812553998711575,8.120653819123459E-6,0.10761780013171265
0.11599459398617508,8.050968797774268E-6,0.10902290967735341
0.11368859679920575,3.0551213988871354E-6,0.11071516974725072
0.11121996026458225,3.975731316676679E-6,0.11232413304008271
0.10867934285222973,3.3871939315897946E-6,0.11360114932903831
0.10604124120426418,3.4298573908296635E-6,0.11434191126957075
0.10336804088800276,3.868568864860949E-6,0.1149132375855493
0.10066823387716933,4.139884777042602E-6,0.1152746156572873
0.09794922964813091,4.587102991887495E-6,0.11546425315282463
0.0952340296373746,6.9390386219122505E-6,0.11568706372813549
0.09251675402804557,6.967956624296626E-6,0.11582797815733367
0.0898041130220705,7.0535697608891865E-6,0.11577219541725636
0.08710435290448279,8.55173791177634E-6,0.11552062081506045
0.08441429436736199,8.596417615179942E-6,0.1150341197836806
0.08174992725731563,9.556491783768847E-6,0.1142568395138759
0.07912106362980816,9.633876214568222E-6,0.11367806227673705
0.07654680183223142,9.065082071911457E-6,0.11324742170479969
0.07400167583667931,1.4148010990725115E-5,0.11242925627679867
0.0715205493144769,1.762117957240397E-5,0.11127245416335407
0.06909560853626277,2.5209352237532607E-5,0.10989012419678348
0.06673975187486457,2.8220677215616712E-5,0.10824266653328099
0.06447075145720939,3.062651733002482E-5,0.10632543867611921
0.06235141108019275,-7.490617579929946E-6,0.10450172953432929
0.060336861832849434,-4.584410868025882E-6,0.10248991497734362
0.058315547846796115,8.010895639199418E-6,0.10066595050915908
0.056177298818823974,1.6469369756034372E-5,0.09912163920058141
0.053938249981810564,5.7868048562176655E-6,0.09841594767813498
0.05159070630016347,4.408247886544737E-6,0.09796597461781183
0.048994579167569115,1.2646713562697991E-5,0.09579013141411827
0.04626409493605697,2.6957085847630484E-5,0.09317327626457049
0.043759744087019645,2.725613650604742E-5,0.09229225912511524
