0,0,0,0
53,0,0,0,0,0.25,0.25,0,0.25,0,0.25
54,0,0,0,0,0.25,0.25,0,0.25,0.25,0
55,0,0,0,0,0.25,0.25,0,0.25,0.25,0.25
56,0,0,0,0,0.25,0.25,0.25,0,0,0
57,0,0,0,0,0.25,0.25,0.25,0,0,0.25
58,0,0,0,0,0.25,0.25,0.25,0,0.25,0
59,0,0,0,0,0.25,0.25,0.25,0,0.25,0.25
60,0,0,0,0,0.25,0.25,0.25,0.25,0,0
61,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25
62,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0
63,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
64,0,0,0,0.25,0,0,0,0,0,0
65,0,0,0,0.25,0,0,0,0,0,0.25
68,0,0,0,0.25,0,0,0,0.25,0,0
69,0,0,0,0.25,0,0,0,0.25,0,0.25
70,0,0,0,0.25,0,0,0,0.25,0.25,0
71,0,0,0,0.25,0,0,0,0.25,0.25,0.25
72,0,0,0,0.25,0,0,0.25,0,0,0
73,0,0,0,0.25,0,0,0.25,0,0,0.25
74,0,0,0,0.25,0,0,0.25,0,0.25,0
75,0,0,0,0.25,0,0,0.25,0,0.25,0.25
76,0,0,0,0.25,0,0,0.25,0.25,0,0
77,0,0,0,0.25,0,0,0.25,0.25,0,0.25
78,0,0,0,0.25,0,0,0.25,0.25,0.25,0
79,0,0,0,0.25,0,0,0.25,0.25,0.25,0.25
80,0,0,0,0.25,0,0.25,0,0,0,0
81,0,0,0,0.25,0,0.25,0,0,0,0.25
82,0,0,0,0.25,0,0.25,0,0,0.25,0
83,0,0,0,0.25,0,0.25,0,0,0.25,0.25
84,0,0,0,0.25,0,0.25,0,0.25,0,0
85,0,0,0,0.25,0,0.25,0,0.25,0,0.25
86,0,0,0,0.25,0,0.25,0,0.25,0.25,0
87,0,0,0,0.25,0,0.25,0,0.25,0.25,0.25
88,0,0,0,0.25,0,0.25,0.25,0,0,0
89,0,0,0,0.25,0,0.25,0.25,0,0,0.25
90,0,0,0,0.25,0,0.25,0.25,0,0.25,0
91,0,0,0,0.25,0,0.25,0.25,0,0.25,0.25
92,0,0,0,0.25,0,0.25,0.25,0.25,0,0
93,0,0,0,0.25,0,0.25,0.25,0.25,0,0.25
94,0,0,0,0.25,0,0.25,0.25,0.25,0.25,0
95,0,0,0,0.25,0,0.25,0.25,0.25,0.25,0.25
96,0,0,0,0.25,0.25,0,0,0,0,0
97,0,0,0,0.25,0.25,0,0,0,0,0.25
100,0,0,0,0.25,0.25,0,0,0.25,0,0
101,0,0,0,0.25,0.25,0,0,0.25,0,0.25
102,0,0,0,0.25,0.25,0,0,0.25,0.25,0
104,0,0,0,0.25,0.25,0,0.25,0,0,0
105,0,0,0,0.25,0.25,0,0.25,0,0,0.25
106,0,0,0,0.25,0.25,0,0.25,0,0.25,0
107,0,0,0,0.25,0.25,0,0.25,0,0.25,0.25
108,0,0,0,0.25,0.25,0,0.25,0.25,0,0
109,0,0,0,0.25,0.25,0,0.25,0.25,0,0.25
110,0,0,0,0.25,0.25,0,0.25,0.25,0.25,0
111,0,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25
112,0,0,0,0.25,0.25,0.25,0,0,0,0
113,0,0,0,0.25,0.25,0.25,0,0,0,0.25
116,0,0,0,0.25,0.25,0.25,0,0.25,0,0
117,0,0,0,0.25,0.25,0.25,0,0.25,0,0.25
120,0,0,0,0.25,0.25,0.25,0.25,0,0,0
121,0,0,0,0.25,0.25,0.25,0.25,0,0,0.25
124,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0
125,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0.25
127,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
130,0,0,0.25,0,0,0,0,0,0.25,0
131,0,0,0.25,0,0,0,0,0,0.25,0.25
134,0,0,0.25,0,0,0,0,0.25,0.25,0
135,0,0,0.25,0,0,0,0,0.25,0.25,0.25
138,0,0,0.25,0,0,0,0.25,0,0.25,0
139,0,0,0.25,0,0,0,0.25,0,0.25,0.25
140,0,0,0.25,0,0,0,0.25,0.25,0,0
142,0,0,0.25,0,0,0,0.25,0.25,0.25,0
143,0,0,0.25,0,0,0,0.25,0.25,0.25,0.25
144,0,0,0.25,0,0,0.25,0,0,0,0
145,0,0,0.25,0,0,0.25,0,0,0,0.25
146,0,0,0.25,0,0,0.25,0,0,0.25,0
147,0,0,0.25,0,0,0.25,0,0,0.25,0.25
148,0,0,0.25,0,0,0.25,0,0.25,0,0
149,0,0,0.25,0,0,0.25,0,0.25,0,0.25
150,0,0,0.25,0,0,0.25,0,0.25,0.25,0
151,0,0,0.25,0,0,0.25,0,0.25,0.25,0.25
152,0,0,0.25,0,0,0.25,0.25,0,0,0
153,0,0,0.25,0,0,0.25,0.25,0,0,0.25
154,0,0,0.25,0,0,0.25,0.25,0,0.25,0
155,0,0,0.25,0,0,0.25,0.25,0,0.25,0.25
156,0,0,0.25,0,0,0.25,0.25,0.25,0,0
157,0,0,0.25,0,0,0.25,0.25,0.25,0,0.25
158,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0
159,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0.25
162,0,0,0.25,0,0.25,0,0,0,0.25,0
163,0,0,0.25,0,0.25,0,0,0,0.25,0.25
0,0,0,0
4,0.25,0,0
