x,y,z
0.13412233297225667,-5.726175733366274E-5,0.03646984859039363
0.13508365835660638,9.754116484330576E-5,0.03895011963521204
0.13595555825121552,-3.009218402683728E-5,0.04156856224551162
0.13682201650704,-3.644663524882768E-5,0.04416649716233412
0.13767421984545566,-3.2416652996913014E-5,0.04675738885821077
0.13883584271837934,6.189546700138819E-6,0.04911543840020864
0.1396302416789929,6.758836471072047E-6,0.05180153530378476
0.14039306559310336,1.2081254043513485E-5,0.054387796661852096
0.14107897826277013,-5.033309581402142E-7,0.0569892196311655
0.14169584831357834,-3.393702262789418E-6,0.05962731950095863
0.1421398592812994,-4.9892382884746396E-6,0.06233729306295107
0.14238135467518068,-6.577808442003888E-6,0.06510858972263164
0.1423927723002063,-6.737805502605075E-6,0.06792656777591788
0.14215088093657358,-3.992086112693576E-6,0.0707369087924396
0.14166172038287514,-8.454902487000739E-6,0.07323395475537778
0.1409173545543725,-1.1548538246899852E-5,0.07562518907808904
0.13981840278109092,-8.92508524152935E-6,0.07805119809036082
0.13848781592314202,-1.0559929595837186E-5,0.08039207966030425
0.13730425145144257,-5.34963392221865E-6,0.08237252940962539
0.1365156107195526,8.655342719190734E-6,0.08405646668384024
0.13566192940205998,2.130807493258147E-5,0.08577123921808691
0.13430643831689812,4.222659832319348E-5,0.0877196607509976
0.13215672428057418,1.0535698453657062E-4,0.09019313112504386
0.13146149062656162,3.394119940212327E-5,0.09234461412908511
0.13054552524010596,7.474385610920651E-6,0.09466720953923664
0.12904942419611304,-1.7465429888758685E-6,0.09714908407702731
0.1274913161851292,-9.697856421185304E-6,0.09963051562196544
0.12579571971810613,-1.1453779694315012E-5,0.10194922567137278
0.12393387630740803,-1.118980669609897E-5,0.10408169605597602
0.12192036688396744,-9.966228864050947E-6,0.10603677337705997
0.12003854782859293,-1.0115236719714137E-5,0.10773572882505184
0.118482263474699,-1.3280836102721192E-6,0.10915186890266722
0.11603081431978564,1.3587754444869523E-5,0.11087036747159712
0.11345510677106989,1.6490444640850153E-5,0.11253333339622329
0.11096741992728083,1.7559415285870958E-5,0.11388474811081727
0.1085639877599256,1.926818253970554E-5,0.11471387283501032
0.10605463398310869,1.981421511738717E-5,0.11536132827948571
0.10352471491788093,1.948191126747897E-5,0.11578963617348632
0.10102287489771851,1.929910036023696E-5,0.11605522811593037
0.09817947483131753,2.01428477651152E-5,0.11636744375726801
0.09527384927592542,5.3859963677249504E-5,0.11669138879652761
0.09248344694814249,7.392199667588054E-5,0.11681971390770336
0.08984746561243574,7.759488452377508E-5,0.1167920793033875
0.08737719289343623,8.1938697522615E-5,0.11661632328256288
0.08514780235942099,8.950392862240625E-5,0.11629713402957922
0.08241766584166246,8.133506914334709E-5,0.11585657916931587
0.0792302776081325,-6.996814906720617E-5,0.11514308530312571
0.07655029227853842,-8.510651632245047E-5,0.11440624384193618
0.07423027937034236,-1.141262753273121E-4,0.11355018729627427
0.07215225997192783,-1.5768583641426697E-4,0.11264652077820797
0.07035895404758846,-1.720006375270379E-4,0.11176698602807789
0.06886115755982009,-1.743908775783473E-4,0.11085052242431195
0.06693676638259054,1.8166496795863005E-4,0.10967244096995815
0.06520512401955747,1.6846114979884698E-4,0.10847950346589331
0.0630309459607266,6.301181124665153E-5,0.10698008543762792
0.05976133899626476,7.0906194718542365E-6,0.10438718315952852
0.05532065013242569,3.5557535133334846E-6,0.10087549612914852
0.051890803037928535,1.4498383842482429E-6,0.09880583556888563
0.049211017961324835,5.849428739661548E-6,0.0970422513608413
0.04646007936446227,1.3654086075279018E-5,0.09514023783942492
0.04396020129468976,1.4999196885904547E-5,0.09430478443933472
