80,0,0,0,0.25,0,0.25,0,0,0,0
81,0,0,0,0.25,0,0.25,0,0,0,0.25
82,0,0,0,0.25,0,0.25,0,0,0.25,0
83,0,0,0,0.25,0,0.25,0,0,0.25,0.25
84,0,0,0,0.25,0,0.25,0,0.25,0,0
85,0,0,0,0.25,0,0.25,0,0.25,0,0.25
86,0,0,0,0.25,0,0.25,0,0.25,0.25,0
87,0,0,0,0.25,0,0.25,0,0.25,0.25,0.25
88,0,0,0,0.25,0,0.25,0.25,0,0,0
89,0,0,0,0.25,0,0.25,0.25,0,0,0.25
90,0,0,0,0.25,0,0.25,0.25,0,0.25,0
91,0,0,0,0.25,0,0.25,0.25,0,0.25,0.25
92,0,0,0,0.25,0,0.25,0.25,0.25,0,0
93,0,0,0,0.25,0,0.25,0.25,0.25,0,0.25
94,0,0,0,0.25,0,0.25,0.25,0.25,0.25,0
95,0,0,0,0.25,0,0.25,0.25,0.25,0.25,0.25
96,0,0,0,0.25,0.25,0,0,0,0,0
97,0,0,0,0.25,0.25,0,0,0,0,0.25
100,0,0,0,0.25,0.25,0,0,0.25,0,0
101,0,0,0,0.25,0.25,0,0,0.25,0,0.25
102,0,0,0,0.25,0.25,0,0,0.25,0.25,0
104,0,0,0,0.25,0.25,0,0.25,0,0,0
105,0,0,0,0.25,0.25,0,0.25,0,0,0.25
107,0,0,0,0.25,0.25,0,0.25,0,0.25,0.25
108,0,0,0,0.25,0.25,0,0.25,0.25,0,0
109,0,0,0,0.25,0.25,0,0.25,0.25,0,0.25
110,0,0,0,0.25,0.25,0,0.25,0.25,0.25,0
111,0,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25
112,0,0,0,0.25,0.25,0.25,0,0,0,0
113,0,0,0,0.25,0.25,0.25,0,0,0,0.25
116,0,0,0,0.25,0.25,0.25,0,0.25,0,0
117,0,0,0,0.25,0.25,0.25,0,0.25,0,0.25
120,0,0,0,0.25,0.25,0.25,0.25,0,0,0
121,0,0,0,0.25,0.25,0.25,0.25,0,0,0.25
124,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0
125,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0.25
127,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
128,0,0,0.25,0,0,0,0,0,0,0
129,0,0,0.25,0,0,0,0,0,0,0.25
130,0,0,0.25,0,0,0,0,0,0.25,0
131,0,0,0.25,0,0,0,0,0,0.25,0.25
132,0,0,0.25,0,0,0,0,0.25,0,0
133,0,0,0.25,0,0,0,0,0.25,0,0.25
134,0,0,0.25,0,0,0,0,0.25,0.25,0
135,0,0,0.25,0,0,0,0,0.25,0.25,0.25
136,0,0,0.25,0,0,0,0.25,0,0,0
137,0,0,0.25,0,0,0,0.25,0,0,0.25
138,0,0,0.25,0,0,0,0.25,0,0.25,0
139,0,0,0.25,0,0,0,0.25,0,0.25,0.25
140,0,0,0.25,0,0,0,0.25,0.25,0,0
141,0,0,0.25,0,0,0,0.25,0.25,0,0.25
142,0,0,0.25,0,0,0,0.25,0.25,0.25,0
143,0,0,0.25,0,0,0,0.25,0.25,0.25,0.25
144,0,0,0.25,0,0,0.25,0,0,0,0
145,0,0,0.25,0,0,0.25,0,0,0,0.25
146,0,0,0.25,0,0,0.25,0,0,0.25,0
147,0,0,0.25,0,0,0.25,0,0,0.25,0.25
148,0,0,0.25,0,0,0.25,0,0.25,0,0
149,0,0,0.25,0,0,0.25,0,0.25,0,0.25
150,0,0,0.25,0,0,0.25,0,0.25,0.25,0
151,0,0,0.25,0,0,0.25,0,0.25,0.25,0.25
152,0,0,0.25,0,0,0.25,0.25,0,0,0
153,0,0,0.25,0,0,0.25,0.25,0,0,0.25
154,0,0,0.25,0,0,0.25,0.25,0,0.25,0
155,0,0,0.25,0,0,0.25,0.25,0,0.25,0.25
156,0,0,0.25,0,0,0.25,0.25,0.25,0,0
157,0,0,0.25,0,0,0.25,0.25,0.25,0,0.25
158,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0
159,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0.25
160,0,0,0.25,0,0.25,0,0,0,0,0
161,0,0,0.25,0,0.25,0,0,0,0,0.25
162,0,0,0.25,0,0.25,0,0,0,0.25,0
163,0,0,0.25,0,0.25,0,0,0,0.25,0.25
164,0,0,0.25,0,0.25,0,0,0.25,0,0
165,0,0,0.25,0,0.25,0,0,0.25,0,0.25
166,0,0,0.25,0,0.25,0,0,0.25,0.25,0
167,0,0,0.25,0,0.25,0,0,0.25,0.25,0.25
168,0,0,0.25,0,0.25,0,0.25,0,0,0
169,0,0,0.25,0,0.25,0,0.25,0,0,0.25
170,0,0,0.25,0,0.25,0,0.25,0,0.25,0
171,0,0,0.25,0,0.25,0,0.25,0,0.25,0.25
172,0,0,0.25,0,0.25,0,0.25,0.25,0,0
173,0,0,0.25,0,0.25,0,0.25,0.25,0,0.25
174,0,0,0.25,0,0.25,0,0.25,0.25,0.25,0
175,0,0,0.25,0,0.25,0,0.25,0.25,0.25,0.25
176,0,0,0.25,0,0.25,0.25,0,0,0,0
177,0,0,0.25,0,0.25,0.25,0,0,0,0.25
180,0,0,0.25,0,0.25,0.25,0,0.25,0,0
181,0,0,0.25,0,0.25,0.25,0,0.25,0,0.25
182,0,0,0.25,0,0.25,0.25,0,0.25,0.25,0
183,0,0,0.25,0,0.25,0.25,0,0.25,0.25,0.25
184,0,0,0.25,0,0.25,0.25,0.25,0,0,0
185,0,0,0.25,0,0.25,0.25,0.25,0,0,0.25
186,0,0,0.25,0,0.25,0.25,0.25,0,0.25,0
187,0,0,0.25,0,0.25,0.25,0.25,0,0.25,0.25
188,0,0,0.25,0,0.25,0.25,0.25,0.25,0,0
189,0,0,0.25,0,0.25,0.25,0.25,0.25,0,0.25
190,0,0,0.25,0,0.25,0.25,0.25,0.25,0.25,0
191,0,0,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
192,0,0,0.25,0.25,0,0,0,0,0,0
193,0,0,0.25,0.25,0,0,0,0,0,0.25
194,0,0,0.25,0.25,0,0,0,0,0.25,0
195,0,0,0.25,0.25,0,0,0,0,0.25,0.25
196,0,0,0.25,0.25,0,0,0,0.25,0,0
197,0,0,0.25,0.25,0,0,0,0.25,0,0.25
198,0,0,0.25,0.25,0,0,0,0.25,0.25,0
199,0,0,0.25,0.25,0,0,0,0.25,0.25,0.25
200,0,0,0.25,0.25,0,0,0.25,0,0,0
201,0,0,0.25,0.25,0,0,0.25,0,0,0.25
202,0,0,0.25,0.25,0,0,0.25,0,0.25,0
203,0,0,0.25,0.25,0,0,0.25,0,0.25,0.25
204,0,0,0.25,0.25,0,0,0.25,0.25,0,0
205,0,0,0.25,0.25,0,0,0.25,0.25,0,0.25
206,0,0,0.25,0.25,0,0,0.25,0.25,0.25,0
207,0,0,0.25,0.25,0,0,0.25,0.25,0.25,0.25
208,0,0,0.25,0.25,0,0.25,0,0,0,0
209,0,0,0.25,0.25,0,0.25,0,0,0,0.25
210,0,0,0.25,0.25,0,0.25,0,0,0.25,0
211,0,0,0.25,0.25,0,0.25,0,0,0.25,0.25
212,0,0,0.25,0.25,0,0.25,0,0.25,0,0
213,0,0,0.25,0.25,0,0.25,0,0.25,0,0.25
214,0,0,0.25,0.25,0,0.25,0,0.25,0.25,0
215,0,0,0.25,0.25,0,0.25,0,0.25,0.25,0.25
216,0,0,0.25,0.25,0,0.25,0.25,0,0,0
217,0,0,0.25,0.25,0,0.25,0.25,0,0,0.25
218,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0
219,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0.25
220,0,0,0.25,0.25,0,0.25,0.25,0.25,0,0
221,0,0,0.25,0.25,0,0.25,0.25,0.25,0,0.25
222,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0
223,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25
224,0,0,0.25,0.25,0.25,0,0,0,0,0
225,0,0,0.25,0.25,0.25,0,0,0,0,0.25
226,0,0,0.25,0.25,0.25,0,0,0,0.25,0
228,0,0,0.25,0.25,0.25,0,0,0.25,0,0
229,0,0,0.25,0.25,0.25,0,0,0.25,0,0.25
230,0,0,0.25,0.25,0.25,0,0,0.25,0.25,0
231,0,0,0.25,0.25,0.25,0,0,0.25,0.25,0.25
232,0,0,0.25,0.25,0.25,0,0.25,0,0,0
233,0,0,0.25,0.25,0.25,0,0.25,0,0,0.25
234,0,0,0.25,0.25,0.25,0,0.25,0,0.25,0
235,0,0,0.25,0.25,0.25,0,0.25,0,0.25,0.25
236,0,0,0.25,0.25,0.25,0,0.25,0.25,0,0
237,0,0,0.25,0.25,0.25,0,0.25,0.25,0,0.25
238,0,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0
239,0,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25
240,0,0,0.25,0.25,0.25,0.25,0,0,0,0
241,0,0,0.25,0.25,0.25,0.25,0,0,0,0.25
244,0,0,0.25,0.25,0.25,0.25,0,0.25,0,0
245,0,0,0.25,0.25,0.25,0.25,0,0.25,0,0.25
248,0,0,0.25,0.25,0.25,0.25,0.25,0,0,0
249,0,0,0.25,0.25,0.25,0.25,0.25,0,0,0.25
252,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0
253,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25
256,0,0.25,0,0,0,0,0,0,0,0
257,0,0.25,0,0,0,0,0,0,0,0.25
258,0,0.25,0,0,0,0,0,0,0.25,0
259,0,0.25,0,0,0,0,0,0,0.25,0.25
260,0,0.25,0,0,0,0,0,0.25,0,0
261,0,0.25,0,0,0,0,0,0.25,0,0.25
262,0,0.25,0,0,0,0,0,0.25,0.25,0
263,0,0.25,0,0,0,0,0,0.25,0.25,0.25
264,0,0.25,0,0,0,0,0.25,0,0,0
265,0,0.25,0,0,0,0,0.25,0,0,0.25
266,0,0.25,0,0,0,0,0.25,0,0.25,0
267,0,0.25,0,0,0,0,0.25,0,0.25,0.25
268,0,0.25,0,0,0,0,0.25,0.25,0,0
269,0,0.25,0,0,0,0,0.25,0.25,0,0.25
270,0,0.25,0,0,0,0,0.25,0.25,0.25,0
271,0,0.25,0,0,0,0,0.25,0.25,0.25,0.25
272,0,0.25,0,0,0,0.25,0,0,0,0
273,0,0.25,0,0,0,0.25,0,0,0,0.25
274,0,0.25,0,0,0,0.25,0,0,0.25,0
275,0,0.25,0,0,0,0.25,0,0,0.25,0.25
276,0,0.25,0,0,0,0.25,0,0.25,0,0
277,0,0.25,0,0,0,0.25,0,0.25,0,0.25
278,0,0.25,0,0,0,0.25,0,0.25,0.25,0
279,0,0.25,0,0,0,0.25,0,0.25,0.25,0.25
280,0,0.25,0,0,0,0.25,0.25,0,0,0
281,0,0.25,0,0,0,0.25,0.25,0,0,0.25
282,0,0.25,0,0,0,0.25,0.25,0,0.25,0
283,0,0.25,0,0,0,0.25,0.25,0,0.25,0.25
284,0,0.25,0,0,0,0.25,0.25,0.25,0,0
285,0,0.25,0,0,0,0.25,0.25,0.25,0,0.25
286,0,0.25,0,0,0,0.25,0.25,0.25,0.25,0
287,0,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25
288,0,0.25,0,0,0.25,0,0,0,0,0
289,0,0.25,0,0,0.25,0,0,0,0,0.25
290,0,0.25,0,0,0.25,0,0,0,0.25,0
291,0,0.25,0,0,0.25,0,0,0,0.25,0.25
292,0,0.25,0,0,0.25,0,0,0.25,0,0
293,0,0.25,0,0,0.25,0,0,0.25,0,0.25
294,0,0.25,0,0,0.25,0,0,0.25,0.25,0
295,0,0.25,0,0,0.25,0,0,0.25,0.25,0.25
296,0,0.25,0,0,0.25,0,0.25,0,0,0
297,0,0.25,0,0,0.25,0,0.25,0,0,0.25
298,0,0.25,0,0,0.25,0,0.25,0,0.25,0
299,0,0.25,0,0,0.25,0,0.25,0,0.25,0.25
300,0,0.25,0,0,0.25,0,0.25,0.25,0,0
301,0,0.25,0,0,0.25,0,0.25,0.25,0,0.25
302,0,0.25,0,0,0.25,0,0.25,0.25,0.25,0
303,0,0.25,0,0,0.25,0,0.25,0.25,0.25,0.25
304,0,0.25,0,0,0.25,0.25,0,0,0,0
305,0,0.25,0,0,0.25,0.25,0,0,0,0.25
306,0,0.25,0,0,0.25,0.25,0,0,0.25,0
307,0,0.25,0,0,0.25,0.25,0,0,0.25,0.25
308,0,0.25,0,0,0.25,0.25,0,0.25,0,0
309,0,0.25,0,0,0.25,0.25,0,0.25,0,0.25
310,0,0.25,0,0,0.25,0.25,0,0.25,0.25,0
311,0,0.25,0,0,0.25,0.25,0,0.25,0.25,0.25
312,0,0.25,0,0,0.25,0.25,0.25,0,0,0
313,0,0.25,0,0,0.25,0.25,0.25,0,0,0.25
314,0,0.25,0,0,0.25,0.25,0.25,0,0.25,0
315,0,0.25,0,0,0.25,0.25,0.25,0,0.25,0.25
316,0,0.25,0,0,0.25,0.25,0.25,0.25,0,0
317,0,0.25,0,0,0.25,0.25,0.25,0.25,0,0.25
318,0,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0
319,0,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0.25
320,0,0.25,0,0.25,0,0,0,0,0,0
321,0,0.25,0,0.25,0,0,0,0,0,0.25
322,0,0.25,0,0.25,0,0,0,0,0.25,0
323,0,0.25,0,0.25,0,0,0,0,0.25,0.25
324,0,0.25,0,0.25,0,0,0,0.25,0,0
325,0,0.25,0,0.25,0,0,0,0.25,0,0.25
326,0,0.25,0,0.25,0,0,0,0.25,0.25,0
327,0,0.25,0,0.25,0,0,0,0.25,0.25,0.25
328,0,0.25,0,0.25,0,0,0.25,0,0,0
329,0,0.25,0,0.25,0,0,0.25,0,0,0.25
330,0,0.25,0,0.25,0,0,0.25,0,0.25,0
331,0,0.25,0,0.25,0,0,0.25,0,0.25,0.25
332,0,0.25,0,0.25,0,0,0.25,0.25,0,0
333,0,0.25,0,0.25,0,0,0.25,0.25,0,0.25
334,0,0.25,0,0.25,0,0,0.25,0.25,0.25,0
335,0,0.25,0,0.25,0,0,0.25,0.25,0.25,0.25
336,0,0.25,0,0.25,0,0.25,0,0,0,0
337,0,0.25,0,0.25,0,0.25,0,0,0,0.25
338,0,0.25,0,0.25,0,0.25,0,0,0.25,0
339,0,0.25,0,0.25,0,0.25,0,0,0.25,0.25
340,0,0.25,0,0.25,0,0.25,0,0.25,0,0
341,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25
342,0,0.25,0,0.25,0,0.25,0,0.25,0.25,0
343,0,0.25,0,0.25,0,0.25,0,0.25,0.25,0.25
344,0,0.25,0,0.25,0,0.25,0.25,0,0,0
345,0,0.25,0,0.25,0,0.25,0.25,0,0,0.25
346,0,0.25,0,0.25,0,0.25,0.25,0,0.25,0
347,0,0.25,0,0.25,0,0.25,0.25,0,0.25,0.25
348,0,0.25,0,0.25,0,0.25,0.25,0.25,0,0
349,0,0.25,0,0.25,0,0.25,0.25,0.25,0,0.25
350,0,0.25,0,0.25,0,0.25,0.25,0.25,0.25,0
351,0,0.25,0,0.25,0,0.25,0.25,0.25,0.25,0.25
352,0,0.25,0,0.25,0.25,0,0,0,0,0
353,0,0.25,0,0.25,0.25,0,0,0,0,0.25
354,0,0.25,0,0.25,0.25,0,0,0,0.25,0
356,0,0.25,0,0.25,0.25,0,0,0.25,0,0
357,0,0.25,0,0.25,0.25,0,0,0.25,0,0.25
358,0,0.25,0,0.25,0.25,0,0,0.25,0.25,0
359,0,0.25,0,0.25,0.25,0,0,0.25,0.25,0.25
360,0,0.25,0,0.25,0.25,0,0.25,0,0,0
361,0,0.25,0,0.25,0.25,0,0.25,0,0,0.25
362,0,0.25,0,0.25,0.25,0,0.25,0,0.25,0
363,0,0.25,0,0.25,0.25,0,0.25,0,0.25,0.25
364,0,0.25,0,0.25,0.25,0,0.25,0.25,0,0
365,0,0.25,0,0.25,0.25,0,0.25,0.25,0,0.25
366,0,0.25,0,0.25,0.25,0,0.25,0.25,0.25,0
367,0,0.25,0,0.25,0.25,0,0.25,0.25,0.25,0.25
368,0,0.25,0,0.25,0.25,0.25,0,0,0,0
369,0,0.25,0,0.25,0.25,0.25,0,0,0,0.25
372,0,0.25,0,0.25,0.25,0.25,0,0.25,0,0
373,0,0.25,0,0.25,0.25,0.25,0,0.25,0,0.25
374,0,0.25,0,0.25,0.25,0.25,0,0.25,0.25,0
376,0,0.25,0,0.25,0.25,0.25,0.25,0,0,0
377,0,0.25,0,0.25,0.25,0.25,0.25,0,0,0.25
378,0,0.25,0,0.25,0.25,0.25,0.25,0,0.25,0
379,0,0.25,0,0.25,0.25,0.25,0.25,0,0.25,0.25
380,0,0.25,0,0.25,0.25,0.25,0.25,0.25,0,0
381,0,0.25,0,0.25,0.25,0.25,0.25,0.25,0,0.25
382,0,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0
383,0,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
384,0,0.25,0.25,0,0,0,0,0,0,0
385,0,0.25,0.25,0,0,0,0,0,0,0.25
386,0,0.25,0.25,0,0,0,0,0,0.25,0
387,0,0.25,0.25,0,0,0,0,0,0.25,0.25
388,0,0.25,0.25,0,0,0,0,0.25,0,0
389,0,0.25,0.25,0,0,0,0,0.25,0,0.25
390,0,0.25,0.25,0,0,0,0,0.25,0.25,0
391,0,0.25,0.25,0,0,0,0,0.25,0.25,0.25
392,0,0.25,0.25,0,0,0,0.25,0,0,0
393,0,0.25,0.25,0,0,0,0.25,0,0,0.25
394,0,0.25,0.25,0,0,0,0.25,0,0.25,0
395,0,0.25,0.25,0,0,0,0.25,0,0.25,0.25
396,0,0.25,0.25,0,0,0,0.25,0.25,0,0
397,0,0.25,0.25,0,0,0,0.25,0.25,0,0.25
398,0,0.25,0.25,0,0,0,0.25,0.25,0.25,0
399,0,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25
400,0,0.25,0.25,0,0,0.25,0,0,0,0
401,0,0.25,0.25,0,0,0.25,0,0,0,0.25
402,0,0.25,0.25,0,0,0.25,0,0,0.25,0
403,0,0.25,0.25,0,0,0.25,0,0,0.25,0.25
404,0,0.25,0.25,0,0,0.25,0,0.25,0,0
405,0,0.25,0.25,0,0,0.25,0,0.25,0,0.25
406,0,0.25,0.25,0,0,0.25,0,0.25,0.25,0
407,0,0.25,0.25,0,0,0.25,0,0.25,0.25,0.25
408,0,0.25,0.25,0,0,0.25,0.25,0,0,0
409,0,0.25,0.25,0,0,0.25,0.25,0,0,0.25
410,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0
411,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0.25
412,0,0.25,0.25,0,0,0.25,0.25,0.25,0,0
413,0,0.25,0.25,0,0,0.25,0.25,0.25,0,0.25
414,0,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0
415,0,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25
416,0,0.25,0.25,0,0.25,0,0,0,0,0
417,0,0.25,0.25,0,0.25,0,0,0,0,0.25
418,0,0.25,0.25,0,0.25,0,0,0,0.25,0
419,0,0.25,0.25,0,0.25,0,0,0,0.25,0.25
420,0,0.25,0.25,0,0.25,0,0,0.25,0,0
421,0,0.25,0.25,0,0.25,0,0,0.25,0,0.25
422,0,0.25,0.25,0,0.25,0,0,0.25,0.25,0
423,0,0.25,0.25,0,0.25,0,0,0.25,0.25,0.25
424,0,0.25,0.25,0,0.25,0,0.25,0,0,0
425,0,0.25,0.25,0,0.25,0,0.25,0,0,0.25
426,0,0.25,0.25,0,0.25,0,0.25,0,0.25,0
427,0,0.25,0.25,0,0.25,0,0.25,0,0.25,0.25
428,0,0.25,0.25,0,0.25,0,0.25,0.25,0,0
429,0,0.25,0.25,0,0.25,0,0.25,0.25,0,0.25
430,0,0.25,0.25,0,0.25,0,0.25,0.25,0.25,0
431,0,0.25,0.25,0,0.25,0,0.25,0.25,0.25,0.25
432,0,0.25,0.25,0,0.25,0.25,0,0,0,0
433,0,0.25,0.25,0,0.25,0.25,0,0,0,0.25
434,0,0.25,0.25,0,0.25,0.25,0,0,0.25,0
435,0,0.25,0.25,0,0.25,0.25,0,0,0.25,0.25
436,0,0.25,0.25,0,0.25,0.25,0,0.25,0,0
437,0,0.25,0.25,0,0.25,0.25,0,0.25,0,0.25
438,0,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0
439,0,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0.25
440,0,0.25,0.25,0,0.25,0.25,0.25,0,0,0
441,0,0.25,0.25,0,0.25,0.25,0.25,0,0,0.25
442,0,0.25,0.25,0,0.25,0.25,0.25,0,0.25,0
443,0,0.25,0.25,0,0.25,0.25,0.25,0,0.25,0.25
444,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0
445,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0,0.25
446,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0
447,0,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
448,0,0.25,0.25,0.25,0,0,0,0,0,0
449,0,0.25,0.25,0.25,0,0,0,0,0,0.25
450,0,0.25,0.25,0.25,0,0,0,0,0.25,0
451,0,0.25,0.25,0.25,0,0,0,0,0.25,0.25
452,0,0.25,0.25,0.25,0,0,0,0.25,0,0
453,0,0.25,0.25,0.25,0,0,0,0.25,0,0.25
454,0,0.25,0.25,0.25,0,0,0,0.25,0.25,0
455,0,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25
456,0,0.25,0.25,0.25,0,0,0.25,0,0,0
457,0,0.25,0.25,0.25,0,0,0.25,0,0,0.25
458,0,0.25,0.25,0.25,0,0,0.25,0,0.25,0
459,0,0.25,0.25,0.25,0,0,0.25,0,0.25,0.25
460,0,0.25,0.25,0.25,0,0,0.25,0.25,0,0
461,0,0.25,0.25,0.25,0,0,0.25,0.25,0,0.25
462,0,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0
463,0,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25
464,0,0.25,0.25,0.25,0,0.25,0,0,0,0
465,0,0.25,0.25,0.25,0,0.25,0,0,0,0.25
466,0,0.25,0.25,0.25,0,0.25,0,0,0.25,0
467,0,0.25,0.25,0.25,0,0.25,0,0,0.25,0.25
468,0,0.25,0.25,0.25,0,0.25,0,0.25,0,0
469,0,0.25,0.25,0.25,0,0.25,0,0.25,0,0.25
470,0,0.25,0.25,0.25,0,0.25,0,0.25,0.25,0
471,0,0.25,0.25,0.25,0,0.25,0,0.25,0.25,0.25
472,0,0.25,0.25,0.25,0,0.25,0.25,0,0,0
473,0,0.25,0.25,0.25,0,0.25,0.25,0,0,0.25
474,0,0.25,0.25,0.25,0,0.25,0.25,0,0.25,0
475,0,0.25,0.25,0.25,0,0.25,0.25,0,0.25,0.25
476,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0,0
477,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0,0.25
478,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0
479,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25
480,0,0.25,0.25,0.25,0.25,0,0,0,0,0
481,0,0.25,0.25,0.25,0.25,0,0,0,0,0.25
482,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0
483,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25
484,0,0.25,0.25,0.25,0.25,0,0,0.25,0,0
