x,y,z
0.134001651468231,-1.9777230522591078E-5,0.0359911181820753
0.13500862570665967,8.293815287924085E-5,0.03848884583130577
0.1358295268431819,-3.160948624659086E-5,0.041112321441791375
0.13670357483188253,-3.340151960139404E-5,0.0437118064548161
0.13754835567288576,-2.0188356968235337E-5,0.04630010354585823
0.13839651252824783,-6.379940912181299E-6,0.04858475003838045
0.13918440948762417,-1.175262386315006E-5,0.05127736834264917
0.1399128517868815,-3.0506483207018688E-5,0.053870026457083574
0.14059158898554486,-3.7496437584412523E-6,0.05647696132690168
0.14122172521961993,-1.101797893138921E-6,0.059136995174840605
0.14169207657215166,8.559362632381904E-8,0.061886012915859816
0.14197867109275533,-3.758548756033037E-8,0.06471359353808406
0.1420447938776851,-9.484160852795123E-7,0.06760268728133068
0.14184861456001943,-6.320458779480318E-6,0.07047772059743698
0.14129715861733466,-2.7482057713896492E-6,0.07289822234242913
0.14048009686175766,-4.396049745868143E-6,0.07519798986067627
0.13933008892225907,-8.76628678517188E-6,0.07765535702702772
0.1379246946148982,-3.4286288861233475E-6,0.08012954034444977
0.13643453212294324,3.963701748453077E-6,0.08233011911413982
0.13515794308633264,7.412524447115644E-6,0.08431330613703347
0.1340039867821497,1.0787680380610555E-5,0.08605183510760069
0.13259175086277805,1.4430185574584158E-5,0.08849901382160597
0.12959405864521858,1.5875160281178676E-5,0.09485620192761214
0.13105685182527485,6.287705249260074E-6,0.09353986951647793
0.13145921556357784,9.953434512461393E-6,0.0943743502993033
0.13025273800198142,1.160909162019252E-5,0.0980169418032238
0.12907776111132557,1.3232409144592351E-5,0.10144344541902811
0.127907550768296,1.376349584691091E-5,0.10441346532708012
0.1264663838994457,1.0953745255428606E-5,0.10699027460676867
0.12464505107033115,9.398123104455363E-6,0.10915581999617172
0.12291300358895854,9.21212164617033E-6,0.11059426486173708
0.12175113234601147,6.542914925031034E-6,0.11138096033884143
0.11901506804021723,4.9629793426080515E-6,0.11302304898242568
0.11592012152175271,5.683759248330527E-6,0.11458276409944837
0.11304705826872269,5.637795471191047E-6,0.11568837884834017
0.11056355883922042,5.988998347677217E-6,0.11656090839873741
0.10802894530305882,6.051493582246283E-6,0.11731912373944206
0.10551899141395849,4.604338969923377E-6,0.11806969626540582
0.10306856461411062,4.904917765945617E-6,0.11870246160020485
0.1000393680098024,1.8688108078189242E-5,0.11884197055379295
0.09680497474009919,5.277855187845834E-5,0.11882276027553018
0.09378312047051451,7.235402960642985E-5,0.11873228302823398
0.09099703285033037,7.727907591503212E-5,0.11862766828711634
0.08844251511876122,8.126708842686364E-5,0.11847002422435733
0.08618012890295623,8.874515988297843E-5,0.11828569442486778
0.0832492199499061,8.114514424949193E-5,0.11767254489901623
0.07987658881575711,-6.0783985466153874E-5,0.11646540349789605
0.07714913776910991,-6.54865592236224E-5,0.11541207847812295
0.07485097764963458,-8.481402814836827E-5,0.11436792107707122
0.07283344300444189,-1.1483126187125038E-4,0.11329618156349837
0.07116656493961829,-1.251346916788324E-4,0.11225198506369473
0.0698517290081618,-1.2680571859616496E-4,0.11119981802250466
0.06821276188782024,1.3813537517408928E-4,0.10950413676749879
0.06683168976924996,1.276463268215457E-4,0.1077117244953225
0.06487970949924603,5.048015837074771E-5,0.10575690073893584
0.061399609335355675,1.4008704908099082E-5,0.10295787801366629
0.05617167953073591,-3.4289853003740508E-6,0.09979336031494503
0.05221463058702443,-1.4100404724774711E-6,0.09819658020514313
0.04967476585463372,5.201139610662003E-6,0.09576063828053359
0.0471321642620372,1.7865613421496245E-5,0.0927247912331611
0.04474904569729618,1.6596443959227953E-5,0.09177454464725925
