x,y,z
0.131956737512065,-4.955033807050665E-5,0.0370412593601709
0.13290996739375668,1.0222992776013405E-5,0.039869629130335316
0.13360516440034428,-1.1065941606278854E-5,0.0423953136597921
0.13447307577659165,2.0437418534920534E-6,0.04497000393236642
0.13536191022584337,-1.9770816515918167E-5,0.0475674391219725
0.13486468684557537,-4.082767612397004E-5,0.05022009997770954
0.1357508229835767,-5.740316532172191E-5,0.05276405183018408
0.13643254946749164,-8.02499455425656E-5,0.05538800996346865
0.13713322395014987,-1.9088422501415612E-5,0.05799944161857257
0.13784956381281124,-4.662707363755472E-6,0.06063523052481091
0.13849353029498382,3.911333931939913E-6,0.06332279617404482
0.13905921130356114,6.339219909281029E-6,0.06603239061159079
0.13950303588598678,6.2971591562982014E-6,0.06875829430398882
0.13965673137084764,-3.966212355411119E-6,0.07148030962949917
0.13857952888864455,4.923968629516355E-6,0.07409089600707625
0.1371351821371768,5.7500380657161345E-6,0.07660501467416003
0.13589542809731797,-2.1110397540015515E-6,0.07906296057186549
0.13463703649950437,1.201778508734327E-5,0.08141782894579838
0.13258686708422943,2.3992942816219685E-5,0.08363126297753296
0.12958530746305977,3.2785813295829E-5,0.08582810579726004
0.12648568110017275,3.112594117226366E-5,0.08772369960439805
0.12446565385906092,4.2013702411463065E-5,0.09015837883817586
0.12541386087557396,2.005027775402639E-5,0.09620870643062264
0.12239441720900966,1.984579547830505E-5,0.09467987082556471
0.12053459442284313,2.7950881251770686E-5,0.09513509640959036
0.1207170068947546,4.448515636217579E-5,0.09848395529819365
0.12080052427620455,5.6280700804527755E-5,0.10169426310894177
0.12070636861244477,5.933469663436241E-5,0.10447797674921423
0.12022174460350864,5.4105914574576924E-5,0.10689111185899901
0.11895215160806322,4.904692302125176E-5,0.10884389289370305
0.1167483390987602,4.913392151787192E-5,0.10989173148261053
0.1137198220663171,8.4956451722718E-6,0.10990060521766977
0.11195434739655942,7.58910085810473E-6,0.11165609740719863
0.10990344339430136,9.533133438205247E-6,0.11330016807943549
0.10754562584004242,9.919334756426326E-6,0.11436512407725194
0.10514716476546736,1.0695273937783554E-5,0.11511333913712052
0.10287474123887451,1.0122223613539085E-5,0.1157977548836215
0.10062407120901529,9.671561484761784E-6,0.11648598486600217
0.09836790157173798,9.575465591272895E-6,0.11702688360470054
0.09577567255587792,3.226399643117028E-5,0.11736568839622413
0.09323672689174768,9.358393304165487E-5,0.1177862073037789
0.09069878164054135,1.314498005859137E-4,0.11803154162517182
0.08821606557257836,1.4116691946688018E-4,0.11817417178313804
0.08580956478582234,1.5099643335004473E-4,0.11825857408148037
0.08355572591677027,1.6664012756351963E-4,0.11833178039970665
0.08106423495788903,1.522814134470159E-4,0.11797216150653268
0.0782001904151288,-1.1655316243530919E-4,0.11682696259743038
0.07566046057514243,-1.1685367107982717E-4,0.11590079416299842
0.07337368830899997,-1.3674362557057339E-4,0.11503271386018313
0.07127958410584669,-1.9239387928221647E-4,0.11421663505423969
0.0694459235542426,-2.1296801847882056E-4,0.11354204142827809
0.06786577313903287,-2.196647910971457E-4,0.112943085451874
0.06617797287285167,2.2804319435524163E-4,0.11145474124124233
0.06471061301952463,2.1635334905982314E-4,0.10994059098909083
0.0628211634040325,8.486580233751133E-5,0.10812036851349838
0.05958348867120062,1.128098327983884E-5,0.10551534026458377
0.05506136136205371,2.1577480264166056E-6,0.10186798866387992
0.051705469613853645,-3.5842108660271742E-6,0.09941473288049707
0.04877340025216124,3.800107249401235E-6,0.09845093372675431
0.04566932846693381,1.7017993113346344E-5,0.09782876460734866
0.04312711409859619,1.566271320204933E-5,0.09703460871638864
