x,y,z
0.1325173946589764,-3.489330027434433E-6,0.036003214101642186
0.133184459617163,1.1853761143330913E-4,0.03859507357592352
0.13408362479452762,-4.088027253901248E-5,0.0412364561805501
0.13490815214227486,-4.7148210929745306E-5,0.04382037218980823
0.13571149363821014,-6.926792047772376E-5,0.04636643984318079
0.13581651972003814,-3.5613405741351825E-5,0.04863746399803873
0.13669102622558987,-4.738728940509349E-5,0.051290052882997726
0.1373675462184943,-6.518649236479342E-5,0.05390671191955602
0.13802053443720938,-1.757795383520015E-5,0.056514502566577245
0.13868589392639483,-6.3601235590738264E-6,0.05918237187047628
0.13926940109007147,3.242336701650238E-7,0.061942446889189505
0.13976018691138756,2.9560697289002294E-6,0.06477808737439705
0.14011190850575622,3.1716246705572166E-6,0.06767271693638699
0.1401841437278675,-4.516006229246684E-6,0.0705491494920216
0.1392259465954529,1.9526948249716385E-6,0.07296127293801129
0.13793119838591322,1.984238673530487E-6,0.07524573415539502
0.13674598711911015,-3.4859907961783837E-6,0.07768732549368498
0.13560075615601944,4.880173527884751E-6,0.08014033203434975
0.13416631589450798,1.2663865063749063E-5,0.08227696073399246
0.13239995194651144,1.7915897120273922E-5,0.08410754603930319
0.13062782721520377,1.9970883846801184E-5,0.08565193310150854
0.12911033649664944,2.4798594203625003E-5,0.08803093676727322
0.12788446141332188,1.569388849772473E-5,0.09479244761944022
0.1276488143001686,8.796747030018699E-6,0.0927814091227122
0.1273153839855381,1.1942117036787819E-5,0.09314257736282497
0.12679922243773734,1.9154430417402593E-5,0.09687980183620606
0.12621860206411373,2.4859565563743E-5,0.10041411837591052
0.12554321932392593,2.574796092711396E-5,0.10346841705513989
0.12450384175440221,2.2901789629716546E-5,0.10610890694719118
0.12290902127733232,2.1281995564945728E-5,0.10823265319059532
0.12110701723059687,2.224035183311408E-5,0.10946910858743256
0.11957526559103503,7.089548605486532E-6,0.10975994833739529
0.1172050277141705,8.09876285618331E-6,0.11161021336066577
0.11451962276131333,1.1666661654537278E-5,0.11341803506848108
0.11192745153920515,1.2141962950943869E-5,0.11466138076110964
0.10964467566386452,1.3015112582650732E-5,0.1155939875713176
0.10734171654967518,1.3233195744126068E-5,0.11644537995466983
0.10506097320934216,1.2419993123885759E-5,0.11729005974486703
0.1028396237243205,1.2072718847629875E-5,0.11800660925257092
0.09990451545283413,2.8204122350138934E-5,0.11828366904361244
0.09679924454244486,8.345472049742143E-5,0.11851926373722095
0.0938881091715853,1.1646663544418813E-4,0.11863738418449553
0.09121916109088435,1.2210947530672076E-4,0.11872013207693456
0.0887938169185162,1.292606839691959E-4,0.11876693951680732
0.08670305380267537,1.4127808033984307E-4,0.11883329919936912
0.08386764059056859,1.2827730150042412E-4,0.11839165615592392
0.08039323021055343,-1.023432570399725E-4,0.11713549866686637
0.07763898348617489,-1.0046419916729681E-4,0.11615826519176456
0.07537182305623104,-1.1645780810626787E-4,0.11527063068947244
0.07342185501463257,-1.6072164035888482E-4,0.11442913709105379
0.07187018133673852,-1.7554416933460802E-4,0.11373996549181868
0.07071473003787374,-1.786426127042489E-4,0.11314070778358404
0.06904122793321137,1.827796954342397E-4,0.1115898962125105
0.06762959477531152,1.6932615461449075E-4,0.10999900437772145
0.06558050779526396,6.303597777476886E-5,0.10808057796233472
0.06176466910830647,9.570384479431958E-6,0.1050375256694257
0.05609205803957128,-6.293450101432419E-6,0.10100576760164012
0.0520540263370879,-3.979383883966802E-6,0.09875901570497041
0.04926099346887135,2.118618733513786E-6,0.09689522555868793
0.04637350605125891,1.4196479879580767E-5,0.09480337542699527
0.04395091279243406,1.313529930130202E-5,0.09389595941244741
