x,y,z
0.13402765332647054,-5.3422827223502594E-6,0.03570653787562515
0.1350930665822314,8.704134904976252E-5,0.038181753609095
0.13592660005920612,-1.435836309603151E-5,0.040815209140954586
0.13678508951668264,-1.0672555493829777E-5,0.043416910935247285
0.1376207851753701,-1.322183085322131E-6,0.046009990418333785
0.13852282845250327,1.3944334262738728E-5,0.048293082304473094
0.13931299809626585,1.2923155018736374E-5,0.05099909385970444
0.14008113976685418,1.1144300142113837E-5,0.053611060964972444
0.14079770010777815,9.127473743436194E-6,0.05622001860241082
0.14145007438616636,7.125305831084958E-6,0.0588811899863448
0.141927796312136,5.439599576685635E-6,0.061633965353243586
0.142207346734274,3.922122762704411E-6,0.06446969272721742
0.14225671316771948,2.6439750757013745E-6,0.06736815001439439
0.14204349783847042,1.7413031517706605E-6,0.07025035163826746
0.14153459709950417,1.0171010088195019E-6,0.07265019542130594
0.14076033327666998,1.2472426838086264E-7,0.07493262363414187
0.13960620809399574,-2.8489494463352013E-7,0.07735817644088872
0.13808345877888925,-2.7489069047818034E-7,0.07976692856754407
0.13624830202661417,1.099378398655311E-6,0.0817479815597901
0.13439572885705756,3.5713133422710043E-6,0.08330582442071158
0.13260358267169367,5.296213565539409E-6,0.08484733502568839
0.13086154138249892,8.219472796852666E-6,0.0867766701717665
0.1289567887305659,4.31251035982898E-6,0.08962963384330712
0.12815678943160472,7.068485469762804E-6,0.09141880570581097
0.12720934350893628,9.287094077933953E-6,0.09358954739681935
0.12603761062149854,9.518212710973E-6,0.09629709214374772
0.12485968402175109,1.0621625901616618E-5,0.09898399149472843
0.1235306973366222,1.0665690862127696E-5,0.1014897171904948
0.12196139263756507,9.520106511294683E-6,0.10376911244166157
0.12013930947897568,8.420079531762309E-6,0.10584179128214453
0.11813495743354194,8.204016418878997E-6,0.10760925354034409
0.1160061587884829,8.15315305272696E-6,0.10901231457855969
0.11369932829048843,3.147190834643527E-6,0.11070521972282707
0.11122933009978948,4.061168595828461E-6,0.112314837232741
0.10868790852715352,3.4627642156927777E-6,0.11359207582429384
0.10604957383785919,3.507382722319093E-6,0.11433205768023942
0.1033759037790977,3.957894268869747E-6,0.11490282631068112
0.10067575049721,4.238706125696593E-6,0.11526350711578143
0.09795647773419609,4.697159345787175E-6,0.11545229349933764
0.09524080028685149,7.093430671256071E-6,0.11567547418410584
0.09252291742577663,7.1958987662189885E-6,0.11581689268916416
0.08980995742975852,7.326711100997006E-6,0.11576121403287726
0.08711001889410439,8.86298758261204E-6,0.11550930428463477
0.08442028100840533,8.918238607587829E-6,0.115021702466469
0.08175664338181479,9.913973491851568E-6,0.11424243338274707
0.0791273629504723,9.984288314081164E-6,0.1136639427876667
0.07655198275412411,9.12176317566904E-6,0.11323584217570426
0.07400674369023769,1.429689045308069E-5,0.11241815844916049
0.07152607005566633,1.7783746717591232E-5,0.11126057661744125
0.06910196951722578,2.5475138576470248E-5,0.10987661586562701
0.06674754000131418,2.8527691394353295E-5,0.10822639179319234
0.06448046879414206,3.0974781767217624E-5,0.10630539458297715
0.062362014070870386,-7.355986244237072E-6,0.10448017771424115
0.06034869478474585,-4.462062959562542E-6,0.10246623026213376
0.05832801751054446,8.222463695627633E-6,0.10064163112979935
0.05619113435939735,1.6770081215130172E-5,0.09909679100133982
0.05395003708613372,5.921952046620511E-6,0.09839714123425265
0.051597712503238684,4.4820353678131E-6,0.09795514255764819
0.04900944290548452,1.2826403556632446E-5,0.09576617434769895
0.046290234941734655,2.7321049942050588E-5,0.09312864118186741
0.04378649897471976,2.7602244079788083E-5,0.09224691945909834
